"[3.4088826315184524e-07, 1.3222444078296794e-07, 0.03195267420635577]","[3.836423627820589e-07, 1.1954471426433153e-07, 0.02414983500194416]","[3.74284224974695e-07, 1.554707710283513e-07, 0.05910540434730448]","[3.135148669812834e-07, 6.290065880251789e-08, 0.03842857990305994]","[4.922820323499332e-07, 1.3407304741857676e-07, 0.058360141221732394]","[3.784582076296817e-07, 9.93221156514668e-08, 0.0537991655086243]","[4.299218958756413e-07, 1.0960050594272854e-07, 0.05204891157938096]","[4.382704497363025e-07, 1.2102855037561321e-07, 0.060228620138309194]","[2.7816921181241514e-07, 7.60779459783049e-08, 0.04467028409627195]","[3.5433224928598874e-07, 1.4432822566796392e-07, 0.05533378239693637]"
"[3.4910408987525156e-07, 1.4385696971915112e-07, 0.03713637870968486]","[3.7731348211900015e-07, 1.1341082822393332e-07, 0.01848483680898434]","[3.79108464653954e-07, 1.572999697003228e-07, 0.053128193643862454]","[3.043402466266739e-07, 1.1290065880251789e-07, 0.05536563701827378]","[4.82760569077647e-07, 1.6229608336550856e-07, 0.06839797840255055]","[3.738572564235668e-07, 9.287745847230535e-08, 0.033128181532521145]","[4.077859526560314e-07, 1.4590487816546623e-07, 0.06780869164545922]","[4.349741617698446e-07, 9.634663710724401e-08, 0.04024106424790251]","[3.0269019508606134e-07, 1.0017693697337404e-07, 0.06467028409627196]","[3.772534739007915e-07, 1.4787350626655023e-07, 0.03168413443548454]"
"[3.951930978676601e-07, 1.3468372608689105e-07, 0.04608215774295684]","[3.702938936219339e-07, 1.0415231506339112e-07, 0.0256477674889646]","[3.794315371021987e-07, 1.3267182653497782e-07, 0.04367297224974283]","[3.2900232237840996e-07, 1.4963201234977933e-07, 0.068365384757344]","[4.4954923614236896e-07, 1.607080422127099e-07, 0.07441345799323347]","[3.7275318216557403e-07, 9.191185143497699e-08, 0.015106566836580314]","[3.8300566954742665e-07, 1.7612427193608766e-07, 0.07286190051289183]","[4.054485966060884e-07, 7.765981606113559e-08, 0.020617041780388024]","[3.497730840228442e-07, 1.2265651317297209e-07, 0.07586147975741146]","[4.0653068639301596e-07, 1.2911896577112835e-07, 0.012080633592578237]"
"[4.3353921405687356e-07, 8.861350888507773e-08, 0.05369952424842019]","[3.6505389708659367e-07, 9.764336839863636e-08, 0.037994394792727544]","[3.762190242465168e-07, 9.830229657991174e-08, 0.034325322899017366]","[3.578111249891908e-07, 1.5307434556605305e-07, 0.0671816795549897]","[4.0595845246792203e-07, 1.3379530613055995e-07, 0.05859305816649392]","[3.7910683795251817e-07, 9.962768740033559e-08, 0.00996737925748403]","[3.545491419111094e-07, 1.574116778734833e-07, 0.0559062413079028]","[3.766703408565596e-07, 7.817688318624208e-08, 0.017721926531754625]","[3.898505630854056e-07, 1.3905690612404986e-07, 0.06396417203974157]","[4.2285880591100984e-07, 9.76518135509356e-08, 0.012022269679313774]"
"[4.6360568467667744e-07, 3.1682164256879316e-08, 0.054561986439298445]","[3.6310804261033453e-07, 9.63702685976203e-08, 0.05259731359396193]","[3.7108869910008887e-07, 6.582680909224691e-08, 0.030729662879923493]","[3.8942897672020724e-07, 1.462694553539879e-07, 0.04858900433741566]","[3.48366061140863e-07, 1.0493386290050284e-07, 0.03588256407448813]","[3.872657219971467e-07, 1.0627687302740862e-07, 0.00710754839804895]","[3.325422866806333e-07, 1.2493404868756363e-07, 0.0307801067517428]","[3.6604402827271127e-07, 9.674157486132981e-08, 0.029056248431008506]","[3.9554549946455675e-07, 1.382456738068676e-07, 0.04244965986210663]","[4.160867889955645e-07, 7.375229503592152e-08, 0.03202226967931378]"
"[4.792936811727722e-07, 3.843520639276594e-11, 0.04819459023785633]","[3.6501632722128644e-07, 1.0095164083866934e-07, 0.0632573771642294]","[3.68388919822175e-07, 4.0434643004380053e-08, 0.035092754264853185]","[4.052973518498084e-07, 1.3037311814565762e-07, 0.026749839957241846]","[3.241750864361213e-07, 7.638148435993164e-08, 0.015724369186428715]","[3.96112040853105e-07, 1.0769421289943353e-07, 0.006723299540526978]","[3.235475424601223e-07, 8.849760584275838e-08, 0.014668629358014482]","[3.775242439744889e-07, 1.2034784306502627e-07, 0.047826829989835236]","[3.630211781884968e-07, 1.2053552504997845e-07, 0.022002540338064425]","[3.8986257630298686e-07, 6.855887471259859e-08, 0.05202226967931378]"
"[4.774209743370809e-07, 1.377461072850587e-08, 0.03810383230263304]","[3.7022956611452316e-07, 1.0916130284028705e-07, 0.06544923689986706]","[3.704079638447605e-07, 2.6183228788378275e-08, 0.04473683983106729]","[3.961020929675268e-07, 1.080852469931656e-07, 0.018299594915504203]","[3.5329658491411967e-07, 5.037176484595674e-08, 0.006499691761636967]","[4.0443382028623733e-07, 1.0299185429728691e-07, 0.008840997649920666]","[3.3024713967680985e-07, 5.910388599270674e-08, 0.018591326409898773]","[4.068386225642267e-07, 1.324576130888419e-07, 0.06278360320933796]","[3.1418944200306544e-07, 9.275325872957157e-08, 0.012777319061018947]","[3.5831259026478415e-07, 8.449196652355414e-08, 0.06431123121165701]"
"[4.7209159165938226e-07, 5.79220094789304e-08, 0.0293548196740618]","[3.76519407241334e-07, 1.1684841492250832e-07, 0.06283536026023943]","[3.7328873726597465e-07, 6.872240259518737e-08, 0.05371064227003762]","[3.4884265643114733e-07, 8.49888875219793e-08, 0.025231702162302968]","[4.0329658491411967e-07, 6.571031788820232e-08, 0.024580545240248296]","[4.1187823254213184e-07, 9.527061344122398e-08, 0.020406597087944504]","[3.4917284809910556e-07, 3.3082920867900246e-08, 0.038147769623178784]","[4.3666214478099385e-07, 1.3462188953982976e-07, 0.07325574200824064]","[2.61564566587721e-07, 6.863976522973867e-08, 0.009130818340462823]","[3.3068209287105476e-07, 1.1311211180618565e-07, 0.07016929790055715]"
"[4.635373213261958e-07, 1.079220094789304e-07, 0.02675145799709347]","[3.828059585143218e-07, 1.186053591539106e-07, 0.05598312256136079]","[3.7563915784427967e-07, 1.1872240259518737e-07, 0.05651777358888664]","[2.9838993610856855e-07, 6.522392083261821e-08, 0.043448199624375614]","[4.5329658491411966e-07, 1.1151593579531147e-07, 0.04458054524024829]","[4.148352963760355e-07, 8.962861962798593e-08, 0.03813276052602307]","[3.7526095377343955e-07, 1.2051049157723417e-08, 0.05814776962317879]","[4.512731022202675e-07, 1.2609175762208705e-07, 0.0769823654139428]","[2.305724961702183e-07, 5.431038858766425e-08, 0.01167590404098725]","[3.106189202263177e-07, 1.4024354408727018e-07, 0.0678894071160651]"
"[4.378684381737275e-07, 1.4929559848582225e-07, 0.029966117566729317]","[3.873165406018489e-07, 1.1652835369283382e-07, 0.04036587616206991]","[3.7721136751872293e-07, 1.6776698789398854e-07, 0.052552733335621965]","[2.555952151437279e-07, 5.383444113673677e-08, 0.062412924313967486]","[4.722294487967154e-07, 1.5524207383402496e-07, 0.0634739203163269]","[4.0289757753809683e-07, 9.310003973475283e-08, 0.05733351159417127]","[4.020185830472937e-07, 1.1551049157723417e-08, 0.07438961620713064]","[4.356043726845248e-07, 1.1399978875868854e-07, 0.0597246921413519]","[2.3621265662415652e-07, 5.769337522695997e-08, 0.031675904040987246]","[3.172081179330403e-07, 1.6258057506227949e-07, 0.056477465371426956]"
"[3.9270929053046994e-07, 1.6534968197405013e-07, 0.041209199414220306]","[3.842379957968714e-07, 1.0912529111161275e-07, 0.026002725864998702]","[3.765546032138538e-07, 1.6748425865835022e-07, 0.04544812932400306]","[2.7139375042778514e-07, 6.033383611885392e-08, 0.07116973169736115]","[4.5252495428157747e-07, 1.7058046434600713e-07, 0.0694905755462207]","[3.888689584807052e-07, 9.898858538182796e-08, 0.06584993410279721]","[4.206973477485759e-07, 6.155104915772341e-08, 0.07569038868172705]","[3.9516306234941813e-07, 9.814040233045842e-08, 0.03377961440167375]","[2.7908334967800165e-07, 8.405758045847647e-08, 0.05167590404098725]","[3.515640442279468e-07, 1.4633847586105542e-07, 0.042474089890876636]"
"[3.451646455212253e-07, 1.6722537194507062e-07, 0.05289399864540949]","[3.789326055381985e-07, 1.0137877479242103e-07, 0.018986501082727193]","[3.736955967821079e-07, 1.5804094188796555e-07, 0.03726912192977859]","[3.2139375042778514e-07, 7.233751751000499e-08, 0.05947977534060627]","[3.804909937803233e-07, 1.810925198107818e-07, 0.0640862510743582]","[3.753081256620597e-07, 1.0421082818392454e-07, 0.07281137114916758]","[4.2610040678440706e-07, 1.1155104915772341e-07, 0.05528922940353659]","[3.6599162384377777e-07, 8.634260215922292e-08, 0.012439867072673035]","[3.2908334967800165e-07, 1.1441096114899076e-07, 0.06816133354762455]","[4.012247971857377e-07, 1.1497340014341012e-07, 0.028687284086070627]"
"[3.048786892645804e-07, 1.5373169293254633e-07, 0.05858574849478812]","[3.729272069116322e-07, 9.705299512751518e-08, 0.022295689027094834]","[3.7105758331873364e-07, 1.4094599121400387e-07, 0.033035408012924934]","[3.7139375042778514e-07, 8.780672030184103e-08, 0.036247571733832015]","[3.1541712793767543e-07, 1.85955903569981e-07, 0.049507915103715765]","[3.6407295694497566e-07, 1.0549544094332541e-07, 0.07774016862839145]","[4.166165693314842e-07, 1.6155104915772342e-07, 0.027139602835753583]","[3.5894621594625243e-07, 8.687168875517326e-08, 0.008495336699854389]","[3.7908334967800165e-07, 1.3705308338171038e-07, 0.07294515252633677]","[4.3943919145063545e-07, 8.310316465650079e-08, 0.02656387828398156]"
"[2.679635122805961e-07, 1.3137254976203703e-07, 0.05484021417907569]","[3.675352571745881e-07, 1.0072244194694226e-07, 0.03016616943384735]","[3.6896738225974766e-07, 1.0263968420927503e-07, 0.03529845189513659]","[4.0156089446309776e-07, 1.0610223659301506e-07, 0.017787652556752576]","[2.9054889876182894e-07, 1.359838345335687e-07, 0.02951832895709763]","[3.7153241070888764e-07, 1.0210811999438259e-07, 0.07253337607644718]","[3.962500602399289e-07, 2.0856011550142403e-07, 0.009297775770417661]","[3.776568170917843e-07, 9.32295943448845e-08, 0.011786729773718514]","[3.939364283395065e-07, 1.521292451294938e-07, 0.07319530923121835]","[4.7086257065007976e-07, 6.460786632426436e-08, 0.029009298021358224]"
"[2.5396687590831513e-07, 1.1640890401909764e-07, 0.04402985827676168]","[3.647233394272696e-07, 1.0813155094656584e-07, 0.043616134343765364]","[3.7110571162732965e-07, 6.553434572639876e-08, 0.042716247286500184]","[4.088575686872155e-07, 1.221285062966201e-07, 0.019543363020510997]","[3.4054889876182894e-07, 8.389185423605707e-08, 0.01472711443651971]","[3.818348137088076e-07, 9.610035143756873e-08, 0.06531301839367464]","[3.6989802036855035e-07, 2.2636050383556655e-07, 0.015163542570132318]","[4.1415224400359605e-07, 1.0708949907869595e-07, 0.03178672977371851]","[3.7165429082847135e-07, 1.449547370218387e-07, 0.05924386834760098]","[4.533272121701177e-07, 6.908046310612367e-08, 0.04285075787168875]"
"[2.6572792567468835e-07, 1.1834197138550123e-07, 0.032107895516418884]","[3.65300694854491e-07, 1.1568008483746812e-07, 0.05693588235373753]","[3.7522674131976726e-07, 3.125050489518567e-08, 0.050391596227252845]","[3.890008914729228e-07, 1.331635479786804e-07, 0.039543363020510994]","[3.9054889876182894e-07, 3.375501204806361e-08, 0.011284048241027507]","[3.93568703483445e-07, 9.123553299724947e-08, 0.056574515342255716]","[3.4541862127063196e-07, 2.0957760540536143e-07, 0.03516354257013232]","[4.548507136245173e-07, 1.1874143363988057e-07, 0.05178672977371851]","[3.272485553440547e-07, 1.1829514417939501e-07, 0.038019433404317106]","[3.9627903853585025e-07, 9.443648370254463e-08, 0.056596049659450295]"
"[3.008609932699658e-07, 1.3594434443052431e-07, 0.02563969756015666]","[3.691011664659104e-07, 1.197000569302824e-07, 0.06447099098675449]","[3.7783757126226885e-07, 5.266398586279552e-09, 0.053613911830735786]","[3.536460080831873e-07, 1.3733311522145607e-07, 0.059543363020511]","[4.3923055415081527e-07, 3.3255012048063614e-08, 0.0206206617863037]","[4.051264992633474e-07, 9.056109342748104e-08, 0.04691745316067955]","[3.3011161349951355e-07, 1.6327881037896083e-07, 0.055163542570132326]","[4.846062794093578e-07, 1.2002228801848229e-07, 0.06559957238828812]","[2.9063564918658855e-07, 8.242704196890883e-08, 0.020062542548805906]","[3.304486806017065e-07, 1.2885865511051305e-07, 0.05883281107847409]"
"[3.508609932699658e-07, 1.5139820102398612e-07, 0.025660937839529708]","[3.749855477279174e-07, 1.1947407715450266e-07, 0.057370977574578104]","[3.787328870962799e-07, 4.766398586279552e-09, 0.05076850135394619]","[3.0331294505502757e-07, 1.3197765644592617e-07, 0.07205008363596557]","[4.6356799499138445e-07, 8.325501204806362e-08, 0.040493880397473134]","[4.078149007450685e-07, 9.845795533174431e-08, 0.03622681393323708]","[3.507670033319387e-07, 1.1383857945222954e-07, 0.07217300284301817]","[4.6770651377884087e-07, 1.1851975676437495e-07, 0.06515681458838884]","[2.740694220226694e-07, 5.35436794242881e-08, 0.023396631235715983]","[2.841112725444841e-07, 1.6051148789618182e-07, 0.05521161302062778]"
"[4.008609932699658e-07, 1.61532202444698e-07, 0.034686253730819606]","[3.8130584351379004e-07, 1.1387595727528817e-07, 0.044301620675840356]","[3.751462660760372e-07, 1.679804540749697e-08, 0.04323873980293171]","[2.877773749761053e-07, 1.1995814095304973e-07, 0.06343945559930224]","[4.4827391372314663e-07, 1.3325501204806362e-07, 0.06049388039747314]","[4.0837543322858424e-07, 1.0602091266903857e-07, 0.02601375879123681]","[3.78999898327687e-07, 6.378967560350563e-08, 0.06988626319602506]","[4.3507955478620807e-07, 1.0680144766927559e-07, 0.05051359609411997]","[3.011231455822644e-07, 4.041180264717191e-08, 0.037260280855250905]","[2.8941405641532714e-07, 1.7043595623173538e-07, 0.041231346733963135]"
"[4.460182144440888e-07, 1.5983938967535108e-07, 0.0466134314579491]","[3.86272669202239e-07, 1.06223852829835e-07, 0.030546049029260232]","[3.7073030144750235e-07, 3.612384181591941e-08, 0.03546289234124064]","[2.842473415448049e-07, 1.0272679355819509e-07, 0.04534055925135578]","[4.163034637179949e-07, 1.5208594536879893e-07, 0.07152283273407933]","[3.9805024655784074e-07, 1.1316729382859264e-07, 0.020735452416746594]","[4.0497961421544124e-07, 1.6780822741968442e-08, 0.06082195230926894]","[3.8012833933463785e-07, 9.399541684626489e-08, 0.030532531562355178]","[3.4532758102738097e-07, 5.029515349789196e-08, 0.05726028085525091]","[3.290251042669157e-07, 1.7019561277308747e-07, 0.027756306903018384]"
"[4.712720763054662e-07, 1.4199798602916194e-07, 0.055322917331000004]","[3.855740085086171e-07, 9.94823466400611e-08, 0.0218614780824914]","[3.6748976916984406e-07, 8.61238418159194e-08, 0.034103575092085406]","[3.1253735452547907e-07, 7.912099145086238e-08, 0.026746455548492004]","[3.9981571291609165e-07, 1.459539386968205e-07, 0.07045599710569343]","[3.8380634436146307e-07, 1.179328285703659e-07, 0.025747859596834018]","[4.252502411331903e-07, 6.747376543316812e-09, 0.04236441204112837]","[3.4562908973011035e-07, 8.453750575584243e-08, 0.020227075422782605]","[3.9532758102738097e-07, 9.030525689089998e-08, 0.06741608150821982]","[3.7822411044823527e-07, 1.3547402326032622e-07, 0.021271393791153156]"
"[4.782043847453029e-07, 1.2480542438838243e-07, 0.05670175914689133]","[3.822640115593156e-07, 9.708309025146111e-08, 0.022281851235163894]","[3.692967357316872e-07, 1.356553307086195e-07, 0.03828766106655211]","[3.6253735452547907e-07, 5.782857175826469e-08, 0.021543849168327356]","[3.9616953419651253e-07, 1.3537835664102554e-07, 0.05742286008663929]","[3.7072382287740863e-07, 1.1016497187488916e-07, 0.031956856941195766]","[4.308874907420507e-07, 2.8440131578827635e-08, 0.024998391334163872]","[3.408337933456007e-07, 8.867109551381234e-08, 0.022649606127967365]","[4.0725513641359464e-07, 1.318962199781344e-07, 0.06624038078207226]","[4.2822411044823526e-07, 9.069287804368427e-08, 0.0326071036915414]"
"[4.396753537835436e-07, 1.1565468576761358e-07, 0.05262519157167319]","[3.773013284437982e-07, 1.0198955372704587e-07, 0.028873819359766538]","[3.750903170793679e-07, 1.638396392675258e-07, 0.04560790363738936]","[3.987392227934812e-07, 5.828295949888606e-08, 0.03041100184566399]","[3.960612942420999e-07, 9.965210935143612e-08, 0.033948604916087144]","[3.6631520711057077e-07, 9.770399467271123e-08, 0.042983127638248006]","[4.0760094390889007e-07, 7.844013157882763e-08, 0.021932907675182925]","[3.625420717527765e-07, 1.0322395565500217e-07, 0.04022264219620174]","[3.7055733208762197e-07, 1.6466333601535255e-07, 0.049081606131739786]","[4.4868050804839254e-07, 6.036702875113911e-08, 0.05045034159016782]"
"[3.98654457899558e-07, 1.1486857914880606e-07, 0.04238416092165413]","[3.722011087578103e-07, 1.1141854516028529e-07, 0.03859921272467485]","[3.790643959989133e-07, 1.413296229243879e-07, 0.051429128268001674]","[3.9493107822575064e-07, 6.685561419657074e-08, 0.04750076670847331]","[4.2553812842008855e-07, 6.312767999615888e-08, 0.01671218895872923]","[3.795138907741505e-07, 8.571556782073475e-08, 0.05375294331049262]","[3.758439230274798e-07, 1.2844013157882764e-07, 0.032419220239523976]","[4.081107750381352e-07, 1.1794718269052555e-07, 0.05818183943370413]","[3.028319900041486e-07, 1.8286234590966624e-07, 0.03139990555842713]","[4.611258326211199e-07, 5.46774903734294e-08, 0.06590179992813326]"
"[5.842937630072671e-09, 5.499070033151089e-07, 0.15657050100947426]","[5.687643805654544e-09, 2.514381113581014e-10, 0.07107310254708571]","[6.055759261539668e-06, 1.5250784715703464e-06, 0.1360214430918976]","[1.0338703153564798e-07, 8.073225708812578e-09, 0.04457164448701161]","[1.512779671313914e-08, 1.661426241396711e-08, 0.06587140367010337]","[4.801509134975535e-06, 9.062144037960342e-09, 0.03803934383782849]","[2.1382996278230957e-06, 4.340853784007021e-07, 0.09148491241001994]","[1.138299627823096e-06, 4.340853784007021e-06, 0.11148491241001993]","[2.1382996278230957e-09, 4.340853784007021e-07, 0.09148491241001994]","[2.9101725365516555e-09, 6.423270571525924e-09, 0.10120939177334996]"
"[5.568051709476944e-08, 5.530332851410838e-07, 0.16655096117437182]","[2.4497121354774433e-08, 4.0685823753173866e-08, 0.07313819921659365]","[5.225414613457985e-06, 8.511966078420128e-07, 0.12374351070507492]","[1.4582966816083852e-07, 3.809033868740099e-08, 0.05603131149717109]","[6.512779671313914e-08, 5.2168221523884665e-08, 0.08398418726017141]","[4.695104092519302e-06, 1.9500687114605728e-08, 0.04084791106367038]","[1.570203444521459e-06, 2.865749547113403e-07, 0.10591392238418403]","[9.209519320865999e-07, 3.682532163201093e-06, 0.08490167231694884]","[3.371195346902446e-08, 3.534973093432555e-07, 0.07914755590414112]","[5.2910172536551654e-08, 5.2167858625836615e-08, 0.08985734651247819]"
"[5.842937630072671e-09, 5.499070033151089e-07, 0.15657050100947426]","[5.687643805654544e-09, 2.514381113581014e-10, 0.07107310254708571]","[6.055759261539668e-06, 1.5250784715703464e-06, 0.1360214430918976]","[1.0338703153564798e-07, 8.073225708812578e-09, 0.04457164448701161]","[1.512779671313914e-08, 1.661426241396711e-08, 0.06587140367010337]","[4.801509134975535e-06, 9.062144037960342e-09, 0.03803934383782849]","[2.1382996278230957e-06, 4.340853784007021e-07, 0.09148491241001994]","[1.138299627823096e-06, 4.340853784007021e-06, 0.11148491241001993]","[2.1382996278230957e-09, 4.340853784007021e-07, 0.09148491241001994]","[2.9101725365516555e-09, 6.423270571525924e-09, 0.10120939177334996]"
"[5.842937630072671e-09, 5.499070033151089e-07, 0.15657050100947426]","[5.687643805654544e-09, 2.514381113581014e-10, 0.07107310254708571]","[6.055759261539668e-06, 1.5250784715703464e-06, 0.1360214430918976]","[1.0338703153564798e-07, 8.073225708812578e-09, 0.04457164448701161]","[1.512779671313914e-08, 1.661426241396711e-08, 0.06587140367010337]","[4.801509134975535e-06, 9.062144037960342e-09, 0.03803934383782849]","[2.1382996278230957e-06, 4.340853784007021e-07, 0.09148491241001994]","[1.138299627823096e-06, 4.340853784007021e-06, 0.11148491241001993]","[2.1382996278230957e-09, 4.340853784007021e-07, 0.09148491241001994]","[2.9101725365516555e-09, 6.423270571525924e-09, 0.10120939177334996]"
"[5.5842937630072666e-08, 3.3738628953909064e-07, 0.13257025211456663]","[5.3022108759173215e-08, 4.021426959305406e-08, 0.06805426908170208]","[4.430329583891135e-06, 1.0653559431972502e-06, 0.12888695623080243]","[1.4582966816083852e-07, 3.809033868740099e-08, 0.05603131149717109]","[6.512779671313914e-08, 5.1806264261727595e-08, 0.07737910956202419]","[2.8270781872424193e-06, 1.9148995250738455e-08, 0.04086377936107606]","[1.162641147701241e-06, 4.543868144897461e-07, 0.09950502505876747]","[9.022206026940465e-07, 2.9250389501639276e-06, 0.095123097947239]","[2.972504267340234e-08, 2.6593586580145145e-07, 0.07593853427200446]","[5.2910172536551654e-08, 5.241343485196411e-08, 0.08132737692143563]"
"[1.0584293763007267e-07, 1.1824024860569765e-07, 0.07491317065503497]","[1.0302210875917321e-07, 7.949726067283201e-08, 0.06059272890405594]","[2.2516840128787162e-06, 2.853910776392387e-07, 0.10793678389811291]","[1.8827230478602905e-07, 6.81074516659894e-08, 0.06749097850733057]","[1.1512779671313914e-07, 8.380390056150265e-08, 0.08301798723582113]","[2.8265781872424195e-06, 3.6705080866235564e-08, 0.04774960614912867]","[1.162141147701241e-06, 3.4135204200289094e-07, 0.08947762189204567]","[3.7913494603285305e-07, 8.433732114904183e-07, 0.07836515840968986]","[6.658793768407754e-08, 5.945882258325984e-08, 0.05198897325076495]","[1.0291017253655165e-07, 9.635959396675436e-08, 0.05155805264330907]"
"[1.5584293763007267e-07, 1.1774024860569765e-07, 0.014734407140556502]","[1.530221087591732e-07, 1.1845016407774891e-07, 0.05290254085898899]","[2.2511840128787164e-06, 2.848910776392387e-07, 0.08233479842674107]","[1.971764028246435e-07, 8.26603560070405e-08, 0.07504259595290765]","[1.6512779671313914e-07, 1.0955951444490936e-07, 0.08573089336571715]","[2.741175766281191e-06, 5.066349974877085e-08, 0.05355593617118014]","[8.158769641385407e-07, 7.668808419708664e-08, 0.06552888774819748]","[3.7863494603285306e-07, 8.428732114904182e-07, 0.054528663886076294]","[1.0619934901724562e-07, 5.895882258325984e-08, 0.02894499485042534]","[1.5291017253655164e-07, 1.244773784556999e-07, 0.02346761004312223]"
"[1.9112386436941544e-07, 9.969943726735104e-08, 0.013734407140556501]","[1.9946924726216476e-07, 1.2053683337480442e-07, 0.04605301358132478]","[1.232605235669721e-06, 2.183850753504128e-07, 0.05340308111411969]","[1.9415202738134598e-07, 8.302242665115969e-08, 0.06978196423044855]","[1.9074016554423578e-07, 9.399562814747887e-08, 0.0830928696573221]","[1.384176338855851e-06, 6.386935756428371e-08, 0.05607224336865523]","[1.9559890099592325e-07, 7.618808419708664e-08, 0.040754897410520616]","[2.6937105938119517e-07, 4.635149966591699e-07, 0.031167719691063765]","[1.4067610959209062e-07, 4.922345850346456e-08, 0.010384422239078553]","[1.9609330025770896e-07, 1.3338320081217027e-07, 0.007392855950556412]"
"[2.156405697966486e-07, 6.208274926502777e-08, 0.033734407140556505]","[2.3018401313095821e-07, 8.771109479747659e-08, 0.04066488554731989]","[1.1048592873951676e-07, 1.3296848544541716e-07, 0.02540199720947291]","[1.4925476694462982e-07, 4.763951744512069e-08, 0.05858402761133964]","[1.8577816835224724e-07, 6.08751687153912e-08, 0.07438692919432938]","[2.4866549263736055e-08, 6.253860036542423e-08, 0.05595609705869753]","[1.9509890099592323e-07, 6.71617520691963e-08, 0.019709826851865928]","[1.7124230134101247e-07, 9.940139819957583e-08, 0.012671562188390162]","[1.6228776687096608e-07, 3.783895597085852e-08, 0.012035553633971116]","[1.8949367637201005e-07, 1.0336316303953397e-07, 0.01938558721477632]"
"[2.1312211209994783e-07, 2.9249843035917056e-08, 0.05373440714055651]","[2.387363361522854e-07, 4.258231909546201e-08, 0.045172534700635994]","[1.0998592873951676e-07, 5.020871735598401e-08, 0.013524004419430288]","[1.0435750650791367e-07, 1.225660823908169e-08, 0.047386090992230734]","[1.5645013249910255e-07, 3.5060733218564116e-08, 0.06338478528204111]","[2.4366549263736054e-08, 4.8647904191964926e-08, 0.056548116623856455]","[1.793537823917433e-07, 5.774003408890325e-08, 0.007793477755463246]","[8.76296779420223e-08, 9.890139819957583e-08, 0.019889175972576625]","[1.7687122874513354e-07, 3.25078725045307e-08, 0.03203555363397112]","[1.6183901472260592e-07, 7.085522376810751e-08, 0.03938558721477632]"
"[5.842937630072671e-09, 5.499070033151089e-07, 0.15657050100947426]","[5.687643805654544e-09, 2.514381113581014e-10, 0.07107310254708571]","[6.055759261539668e-06, 1.5250784715703464e-06, 0.1360214430918976]","[1.0338703153564798e-07, 8.073225708812578e-09, 0.04457164448701161]","[1.512779671313914e-08, 1.661426241396711e-08, 0.06587140367010337]","[4.801509134975535e-06, 9.062144037960342e-09, 0.03803934383782849]","[2.1382996278230957e-06, 4.340853784007021e-07, 0.09148491241001994]","[1.138299627823096e-06, 4.340853784007021e-06, 0.11148491241001993]","[2.1382996278230957e-09, 4.340853784007021e-07, 0.09148491241001994]","[2.9101725365516555e-09, 6.423270571525924e-09, 0.10120939177334996]"
"[5.568051709476944e-08, 5.530332851410838e-07, 0.16655096117437182]","[2.4497121354774433e-08, 4.0685823753173866e-08, 0.07313819921659365]","[5.225414613457985e-06, 8.511966078420128e-07, 0.12374351070507492]","[1.4582966816083852e-07, 3.809033868740099e-08, 0.05603131149717109]","[6.512779671313914e-08, 5.2168221523884665e-08, 0.08398418726017141]","[4.695104092519302e-06, 1.9500687114605728e-08, 0.04084791106367038]","[1.570203444521459e-06, 2.865749547113403e-07, 0.10591392238418403]","[9.209519320865999e-07, 3.682532163201093e-06, 0.08490167231694884]","[3.371195346902446e-08, 3.534973093432555e-07, 0.07914755590414112]","[5.2910172536551654e-08, 5.2167858625836615e-08, 0.08985734651247819]"
"[1.0568051709476943e-07, 3.9819954683410775e-07, 0.16584231454547427]","[4.793058462459261e-08, 8.067055515651644e-08, 0.0701846339765632]","[4.339089115219966e-06, 8.474184208460055e-09, 0.10225223639503382]","[1.8827230478602905e-07, 6.81074516659894e-08, 0.06749097850733057]","[1.1512779671313914e-07, 8.650282714734653e-08, 0.08876194337210003]","[2.9716015622987146e-06, 2.9430844991250286e-08, 0.043839994164480756]","[7.080868538765163e-07, 1.5337606934769447e-07, 0.10573520256856722]","[6.758237313926338e-07, 2.1473756709457703e-06, 0.0549262086812418]","[8.371195346902446e-08, 1.2411330945195135e-07, 0.05587795449708947]","[1.0291017253655165e-07, 9.703041385348785e-08, 0.07440924828423935]"
"[1.3775880774811061e-07, 1.7741919779444357e-07, 0.1548381026631503]","[7.509498387372895e-08, 1.1327848633745343e-07, 0.06307889672337967]","[3.406550741067785e-06, 7.974184208460056e-09, 0.07447185628023398]","[2.199514039039362e-07, 8.477483107915172e-08, 0.0725677567439863]","[1.4627249054751286e-07, 1.050303893845254e-07, 0.0759407388876576]","[2.24407446847055e-07, 4.148463464440791e-08, 0.04792066592517076]","[7.075868538765162e-07, 3.824388642075538e-09, 0.09621302669647228]","[4.1170045935796045e-07, 1.0473544806246474e-07, 0.025080592947770212]","[1.3371195346902447e-07, 1.2361330945195134e-07, 0.032680879416230144]","[1.5291017253655164e-07, 1.382000543255844e-07, 0.056735733968164906]"
