"[1.0841070203985434e-08, 4.306761495748144e-08, 0.2559786827939682]","[1.2796551884842808e-08, 3.885940669503286e-08, 0.20853843391064653]","[1.9379735192410982e-08, 4.507684453478601e-08, 0.22847986544340734]","[5.163005925441698e-08, 3.717995912492273e-08, 0.11219142281558303]","[5.6374344691282696e-08, 2.1782247726604488e-08, 0.17542947238933462]","[4.1385458864170876e-08, 5.283384216278477e-08, 0.1750047093908093]","[1.2053628900166605e-08, 5.842954109949781e-08, 0.1671386439154367]","[1.1132716238303712e-08, 8.347377516173648e-08, 0.13731285357897363]","[1.6206081241734742e-08, 5.2482620849709206e-08, 0.2150991991885841]","[7.751855133654872e-08, 2.0219636756695555e-08, 0.15623357859592982]","[1.4417942007254316e-08, 3.797686425615132e-08, 0.22296442116482887]","[1.20165194228729e-08, 7.38786427980764e-08, 0.22739848534125795]","[4.0006255878099965e-07, 3.147526959735026e-08, 0.0943320713729459]","[1.3851107069213365e-08, 3.6492173911946084e-08, 0.22111675764935093]","[9.83142082406799e-09, 1.4943795864573273e-07, 0.22433388942696772]","[1.1556885204250845e-07, 5.163806385732716e-08, 0.20725361398999556]","[3.206428165685831e-09, 3.2565864175353255e-08, 0.21065377076750844]","[3.840384263770785e-08, 9.793923486571621e-09, 0.21019626542021488]","[1.5064066415309015e-09, 2.1877927374277623e-07, 0.12638931118934518]","[1.8090170321159397e-08, 6.827721987825249e-08, 0.1922952223740244]"
"[1.0841070203985434e-08, 2.9490310551493968e-08, 0.2559786827939682]","[1.2796551884842808e-08, 4.2253917256303924e-08, 0.20853843391064653]","[1.9379735192410982e-08, 4.507684453478601e-08, 0.22125369124149677]","[5.163005925441698e-08, 3.717995912492273e-08, 0.13219142281558302]","[5.6374344691282696e-08, 2.640786568589894e-08, 0.17542947238933462]","[4.1385458864170876e-08, 4.858533904732959e-08, 0.1750047093908093]","[1.2056017090520744e-08, 5.842954109949781e-08, 0.1671386439154367]","[1.1132716238303712e-08, 8.347377516173648e-08, 0.15731285357897362]","[1.6206081241734742e-08, 5.2482620849709206e-08, 0.2142317049261715]","[7.751855133654872e-08, 2.0214636756695556e-08, 0.15623357859592982]","[1.4417942007254316e-08, 3.797686425615132e-08, 0.22773126042557998]","[1.20165194228729e-08, 4.354413910762793e-08, 0.22739848534125795]","[4.0006255878099965e-07, 3.301503992915316e-08, 0.0943320713729459]","[1.944268371740057e-08, 3.6492173911946084e-08, 0.22111675764935093]","[9.83142082406799e-09, 1.4943795864573273e-07, 0.22727787440797592]","[1.1556885204250845e-07, 5.163806385732716e-08, 0.2135319679331138]","[3.206428165685831e-09, 3.2565864175353255e-08, 0.22338993292170745]","[3.4566792573002537e-08, 9.793923486571621e-09, 0.21019626542021488]","[1.5064066415309015e-09, 2.1877927374277623e-07, 0.14638931118934517]","[1.8090170321159397e-08, 6.267991607874437e-08, 0.1922952223740244]"
"[1.590616092027384e-08, 2.9490310551493968e-08, 0.2559786827939682]","[1.2796551884842808e-08, 4.3990729593197796e-08, 0.20853843391064653]","[9.86171705726917e-09, 4.507684453478601e-08, 0.22125369124149677]","[1.3560024657636051e-07, 3.717995912492273e-08, 0.13219142281558302]","[5.6374344691282696e-08, 3.162147442840264e-08, 0.17542947238933462]","[1.428494962438457e-07, 4.858533904732959e-08, 0.1750047093908093]","[1.2056017090520744e-08, 4.250053473160772e-08, 0.1671386439154367]","[1.1132716238303712e-08, 6.563720082363944e-09, 0.15731285357897362]","[1.6206081241734742e-08, 3.103290141930309e-08, 0.2142317049261715]","[9.017987456231638e-08, 2.0214636756695556e-08, 0.15623357859592982]","[1.4417942007254316e-08, 3.797686425615132e-08, 0.22567884592795528]","[1.20165194228729e-08, 1.0094601791375597e-08, 0.22739848534125795]","[4.0006255878099965e-07, 3.6019839295542493e-08, 0.0943320713729459]","[2.2688237143894652e-08, 3.6492173911946084e-08, 0.22111675764935093]","[1.028337402606518e-08, 1.4943795864573273e-07, 0.22727787440797592]","[1.1556885204250845e-07, 4.446161441882325e-08, 0.2135319679331138]","[1.7503483042931306e-08, 3.2565864175353255e-08, 0.22338993292170745]","[3.4566792573002537e-08, 2.9089505376485028e-08, 0.21019626542021488]","[2.7174432587498268e-08, 2.1877927374277623e-07, 0.14638931118934517]","[1.8090170321159397e-08, 6.267991607874437e-08, 0.18874401420673984]"
"[1.9768176192781114e-08, 2.9490310551493968e-08, 0.2559786827939682]","[1.2796551884842808e-08, 4.34194269728932e-08, 0.20853843391064653]","[5.457724478221243e-10, 4.507684453478601e-08, 0.22125369124149677]","[1.822877274302266e-07, 3.717995912492273e-08, 0.13219142281558302]","[5.6374344691282696e-08, 3.631633009026713e-08, 0.17542947238933462]","[2.9323454859708334e-07, 4.858533904732959e-08, 0.1750047093908093]","[1.2056017090520744e-08, 3.1149353725611006e-08, 0.1671386439154367]","[1.1132716238303712e-08, 6.558720082363944e-09, 0.15731285357897362]","[1.6206081241734742e-08, 1.0479922924204025e-08, 0.2142317049261715]","[9.500318262165836e-08, 2.0214636756695556e-08, 0.15623357859592982]","[1.4417942007254316e-08, 3.797686425615132e-08, 0.21833668212588866]","[1.20165194228729e-08, 1.0089601791375597e-08, 0.22739848534125795]","[4.0006255878099965e-07, 3.805229059595134e-08, 0.0943320713729459]","[2.222689481874772e-08, 3.6492173911946084e-08, 0.22111675764935093]","[1.097372544319763e-08, 1.4943795864573273e-07, 0.22727787440797592]","[1.1556885204250845e-07, 3.4313141178569434e-08, 0.2135319679331138]","[2.960259754922086e-08, 3.2565864175353255e-08, 0.22338993292170745]","[3.4566792573002537e-08, 4.7248254453197516e-08, 0.21019626542021488]","[4.9618495436900994e-08, 2.1877927374277623e-07, 0.14638931118934517]","[1.8090170321159397e-08, 6.267991607874437e-08, 0.1799540347506129]"
"[1.9768176192781114e-08, 2.322155639311699e-08, 0.2559786827939682]","[1.2796551884842808e-08, 3.910763814885864e-08, 0.20853843391064653]","[1.7637160645209585e-09, 4.507684453478601e-08, 0.22125369124149677]","[1.822877274302266e-07, 5.220520528724483e-08, 0.13219142281558302]","[5.9545835543739803e-08, 3.631633009026713e-08, 0.17542947238933462]","[2.9323454859708334e-07, 4.858533904732959e-08, 0.17873322143232703]","[1.2056017090520744e-08, 3.1149353725611006e-08, 0.1871386439154367]","[1.1132716238303712e-08, 6.558720082363944e-09, 0.1773128535789736]","[1.6206081241734742e-08, 1.743749807044282e-09, 0.2142317049261715]","[9.124639439333266e-08, 2.0214636756695556e-08, 0.15623357859592982]","[1.4417942007254316e-08, 3.797686425615132e-08, 0.2098124571067123]","[1.2816033070799607e-08, 1.0089601791375597e-08, 0.22739848534125795]","[1.9205650957522969e-07, 3.805229059595134e-08, 0.0943320713729459]","[1.8339773311578513e-08, 3.6492173911946084e-08, 0.22111675764935093]","[1.097372544319763e-08, 1.4943795864573273e-07, 0.22280458982195175]","[1.1556885204250845e-07, 2.957651803693914e-08, 0.2135319679331138]","[3.1342781099671834e-08, 3.2565864175353255e-08, 0.22338993292170745]","[1.2472574513873477e-08, 4.7248254453197516e-08, 0.21019626542021488]","[4.9618495436900994e-08, 6.43427698100158e-08, 0.14638931118934517]","[1.8090170321159397e-08, 1.0873326495442472e-07, 0.1799540347506129]"
"[1.9768176192781114e-08, 2.397980492071439e-08, 0.2559786827939682]","[1.2796551884842808e-08, 3.401011181905629e-08, 0.20853843391064653]","[9.429211167902986e-09, 4.507684453478601e-08, 0.22125369124149677]","[1.1617339415418954e-07, 5.220520528724483e-08, 0.13219142281558302]","[5.619763115950111e-08, 3.631633009026713e-08, 0.17542947238933462]","[2.9323454859708334e-07, 6.607429510527322e-08, 0.17873322143232703]","[1.2073817676883329e-08, 3.1149353725611006e-08, 0.1871386439154367]","[1.1132716238303712e-08, 6.558720082363944e-09, 0.1973128535789736]","[1.6206081241734742e-08, 1.743749807044282e-09, 0.22231686413853427]","[9.124639439333266e-08, 2.0214636756695556e-08, 0.1762335785959298]","[1.0285428245835168e-08, 3.797686425615132e-08, 0.2098124571067123]","[1.2816033070799607e-08, 1.404634413977131e-08, 0.22739848534125795]","[1.9205650957522969e-07, 3.9170472253814783e-08, 0.0943320713729459]","[1.3538736756484488e-08, 3.6492173911946084e-08, 0.22111675764935093]","[1.1811642612566393e-08, 1.4943795864573273e-07, 0.22280458982195175]","[1.1556885204250845e-07, 2.957651803693914e-08, 0.20078644325946007]","[3.1342781099671834e-08, 1.0138240541902713e-07, 0.22338993292170745]","[1.2467574513873476e-08, 4.7248254453197516e-08, 0.21019626542021488]","[6.323843185703912e-08, 6.43427698100158e-08, 0.14638931118934517]","[1.8090170321159397e-08, 1.266613582522787e-07, 0.1799540347506129]"
"[1.9768176192781114e-08, 3.58265850759599e-08, 0.2559786827939682]","[1.2796551884842808e-08, 3.198373400072496e-08, 0.20853843391064653]","[2.0050372945390705e-08, 4.507684453478601e-08, 0.22125369124149677]","[1.1617339415418954e-07, 4.8799500913211777e-08, 0.13219142281558302]","[3.367378946419016e-08, 3.631633009026713e-08, 0.17542947238933462]","[2.9323454859708334e-07, 6.607429510527322e-08, 0.18003866772807367]","[1.2073817676883329e-08, 3.1149353725611006e-08, 0.20713864391543668]","[1.1132716238303712e-08, 6.558720082363944e-09, 0.2173128535789736]","[1.6206081241734742e-08, 2.4899129541781247e-08, 0.22231686413853427]","[7.393843376335495e-08, 2.0214636756695556e-08, 0.1762335785959298]","[1.0285428245835168e-08, 3.797686425615132e-08, 0.20893003002236007]","[1.3533775004314184e-08, 1.404634413977131e-08, 0.22739848534125795]","[1.6897345284171105e-07, 3.9170472253814783e-08, 0.0943320713729459]","[8.533656786970422e-09, 3.6492173911946084e-08, 0.22111675764935093]","[1.1811642612566393e-08, 1.4943795864573273e-07, 0.2176989794894631]","[1.1556885204250845e-07, 3.4844253055241625e-08, 0.20078644325946007]","[1.4514346196075684e-08, 1.0138240541902713e-07, 0.22338993292170745]","[1.9479054109081898e-08, 4.7248254453197516e-08, 0.21019626542021488]","[6.323843185703912e-08, 5.215907680022357e-08, 0.14638931118934517]","[1.8090170321159397e-08, 1.5255389012197648e-07, 0.1799540347506129]"
"[1.9768176192781114e-08, 3.58265850759599e-08, 0.11077811102498658]","[1.2796551884842808e-08, 3.229067606331911e-08, 0.20853843391064653]","[2.0050372945390705e-08, 4.507684453478601e-08, 0.2200925218288893]","[1.1617339415418954e-07, 3.70374849325603e-08, 0.13219142281558302]","[5.772103369794501e-09, 3.631633009026713e-08, 0.17542947238933462]","[1.5753583998232853e-07, 6.607429510527322e-08, 0.18003866772807367]","[1.2088926091897665e-08, 3.1149353725611006e-08, 0.20713864391543668]","[1.1132716238303712e-08, 5.546623135580647e-08, 0.2173128535789736]","[1.6206081241734742e-08, 5.501844375302963e-08, 0.22231686413853427]","[7.393843376335495e-08, 2.0214636756695556e-08, 0.1962335785959298]","[8.84952760180295e-09, 3.797686425615132e-08, 0.20893003002236007]","[1.3533775004314184e-08, 1.7672252224005587e-08, 0.22739848534125795]","[1.6897345284171105e-07, 3.9170472253814783e-08, 0.1143320713729459]","[6.9978428922550835e-09, 3.6492173911946084e-08, 0.22111675764935093]","[1.1811642612566393e-08, 1.4943795864573273e-07, 0.21526815656203319]","[1.1059399846087719e-07, 3.4844253055241625e-08, 0.20078644325946007]","[1.4509346196075684e-08, 1.0138240541902713e-07, 0.22338993292170745]","[1.9479054109081898e-08, 4.7248254453197516e-08, 0.16406211476214577]","[4.7850313815137676e-08, 5.215907680022357e-08, 0.14638931118934517]","[1.8090170321159397e-08, 1.260355343833889e-07, 0.1799540347506129]"
"[1.9768176192781114e-08, 4.9228989245229124e-08, 0.11077811102498658]","[1.2796551884842808e-08, 3.4330441311465955e-08, 0.20853843391064653]","[2.0050372945390705e-08, 4.507684453478601e-08, 0.21987136793191878]","[8.209121122257775e-08, 3.70374849325603e-08, 0.13219142281558302]","[5.772103369794501e-09, 3.631633009026713e-08, 0.1954294723893346]","[1.5753083998232852e-07, 6.607429510527322e-08, 0.18003866772807367]","[1.209603455997735e-08, 3.1149353725611006e-08, 0.20713864391543668]","[8.678785960966362e-08, 5.546623135580647e-08, 0.2173128535789736]","[1.6206081241734742e-08, 6.771708892660806e-08, 0.22231686413853427]","[7.393843376335495e-08, 2.0214636756695556e-08, 0.2162335785959298]","[8.697311733576254e-09, 3.797686425615132e-08, 0.20893003002236007]","[1.3533775004314184e-08, 2.1293511174020383e-08, 0.22739848534125795]","[1.6897345284171105e-07, 3.928370482994069e-08, 0.1143320713729459]","[7.087143607848768e-09, 3.6492173911946084e-08, 0.22111675764935093]","[1.1811642612566393e-08, 1.4943795864573273e-07, 0.21468866267506664]","[1.1059399846087719e-07, 4.6931074141767126e-08, 0.20078644325946007]","[1.558578181773833e-08, 1.0138240541902713e-07, 0.22338993292170745]","[2.6539399216210886e-08, 4.7248254453197516e-08, 0.16406211476214577]","[2.281253342320896e-08, 5.215907680022357e-08, 0.14638931118934517]","[1.8090170321159397e-08, 1.260355343833889e-07, 0.19995403475061288]"
"[1.9768176192781114e-08, 5.3554624081496605e-08, 0.11077811102498658]","[1.2796551884842808e-08, 3.745232035496736e-08, 0.20853843391064653]","[2.0050372945390705e-08, 4.507684453478601e-08, 0.22065605954677692]","[2.780829690542194e-08, 3.70374849325603e-08, 0.13219142281558302]","[5.772103369794501e-09, 3.631633009026713e-08, 0.20894577841164827]","[9.067449437255004e-08, 6.607429510527322e-08, 0.18003866772807367]","[1.2098871380468171e-08, 3.1149353725611006e-08, 0.20713864391543668]","[1.231101350649454e-07, 5.546623135580647e-08, 0.2173128535789736]","[1.6206081241734742e-08, 5.2680955957836076e-08, 0.22231686413853427]","[7.393843376335495e-08, 2.0214636756695556e-08, 0.23424456374371988]","[9.88995227207547e-09, 3.797686425615132e-08, 0.20893003002236007]","[1.3533775004314184e-08, 2.2086368158266923e-08, 0.22739848534125795]","[1.6897345284171105e-07, 3.9193342659161935e-08, 0.1143320713729459]","[8.773865934611902e-09, 3.6492173911946084e-08, 0.22111675764935093]","[1.1811642612566393e-08, 1.4943795864573273e-07, 0.2146419732894642]","[1.1059399846087719e-07, 5.427416912552122e-08, 0.20078644325946007]","[1.7232626673715282e-08, 1.0138240541902713e-07, 0.22338993292170745]","[2.648908409112075e-08, 4.7248254453197516e-08, 0.16406211476214577]","[3.0705932206944815e-11, 5.215907680022357e-08, 0.14638931118934517]","[1.8090170321159397e-08, 1.260355343833889e-07, 0.2196830518634898]"
"[1.9768176192781114e-08, 5.3554624081496605e-08, 0.13077811102498657]","[1.2796551884842808e-08, 4.0891915566176174e-08, 0.20853843391064653]","[2.0050372945390705e-08, 4.507184453478601e-08, 0.22065605954677692]","[2.780829690542194e-08, 2.5526426930310348e-08, 0.13219142281558302]","[3.5871101302957374e-08, 3.631633009026713e-08, 0.20894577841164827]","[9.067449437255004e-08, 4.442268355517543e-08, 0.18003866772807367]","[1.209496546564837e-08, 3.1149353725611006e-08, 0.20713864391543668]","[1.231101350649454e-07, 6.206163626332038e-08, 0.2173128535789736]","[1.6206081241734742e-08, 2.801225334205776e-08, 0.22231686413853427]","[5.957066564792896e-08, 2.0214636756695556e-08, 0.23424456374371988]","[9.88995227207547e-09, 5.043287220129584e-08, 0.20893003002236007]","[1.2427054142701181e-08, 2.2086368158266923e-08, 0.22739848534125795]","[1.6897345284171105e-07, 3.9193342659161935e-08, 0.1343320713729459]","[1.2686061933629766e-08, 3.6492173911946084e-08, 0.22111675764935093]","[1.1811642612566393e-08, 1.4943795864573273e-07, 0.21660843416778555]","[1.1059399846087719e-07, 5.415609278657823e-08, 0.20078644325946007]","[1.7232626673715282e-08, 1.7489867511819844e-09, 0.22338993292170745]","[2.648908409112075e-08, 4.7248254453197516e-08, 0.1639086228303776]","[2.6649923118487636e-09, 5.215907680022357e-08, 0.14638931118934517]","[1.8090170321159397e-08, 1.260355343833889e-07, 0.23846004338029575]"
"[8.610336316622792e-09, 5.3554624081496605e-08, 0.13077811102498657]","[1.2796551884842808e-08, 4.3215393828558176e-08, 0.20853843391064653]","[8.855111483249074e-09, 4.507184453478601e-08, 0.22065605954677692]","[3.41187027457842e-08, 2.5526426930310348e-08, 0.13219142281558302]","[3.5871101302957374e-08, 2.2576462163655846e-08, 0.20894577841164827]","[3.747129628778802e-08, 4.442268355517543e-08, 0.18003866772807367]","[1.209496546564837e-08, 3.8508548043547366e-08, 0.20713864391543668]","[1.231101350649454e-07, 3.435875558832177e-08, 0.2173128535789736]","[1.6206081241734742e-08, 5.558047945623977e-09, 0.22231686413853427]","[5.158869907313672e-08, 2.0214636756695556e-08, 0.23424456374371988]","[9.88995227207547e-09, 5.043287220129584e-08, 0.22480460120362356]","[1.2427054142701181e-08, 2.6257881018569537e-08, 0.22739848534125795]","[1.6897345284171105e-07, 3.752557516054039e-08, 0.1343320713729459]","[1.659775450793938e-08, 3.6492173911946084e-08, 0.22111675764935093]","[1.2217659437591568e-08, 1.4943795864573273e-07, 0.21660843416778555]","[1.1059399846087719e-07, 4.4286572306563035e-08, 0.20078644325946007]","[1.4610569742208626e-08, 1.7489867511819844e-09, 0.22338993292170745]","[2.648908409112075e-08, 5.940608183911196e-09, 0.1639086228303776]","[1.9494438829882886e-08, 5.215907680022357e-08, 0.14638931118934517]","[1.8090170321159397e-08, 1.260355343833889e-07, 0.2291891297291088]"
"[8.610336316622792e-09, 3.670646442161454e-08, 0.13077811102498657]","[1.2796551884842808e-08, 4.3215393828558176e-08, 0.22853843391064652]","[8.850111483249074e-09, 4.507184453478601e-08, 0.22065605954677692]","[3.41187027457842e-08, 2.5526426930310348e-08, 0.152191422815583]","[6.44591631068798e-08, 2.2576462163655846e-08, 0.20894577841164827]","[3.747129628778802e-08, 4.442268355517543e-08, 0.17490619735178936]","[1.2071366029053153e-08, 3.8508548043547366e-08, 0.20713864391543668]","[1.231051350649454e-07, 3.435875558832177e-08, 0.2173128535789736]","[1.6206081241734742e-08, 8.502915914531811e-09, 0.22231686413853427]","[5.158869907313672e-08, 9.001138503476834e-08, 0.23424456374371988]","[9.88995227207547e-09, 5.043287220129584e-08, 0.24054804271898378]","[1.2427054142701181e-08, 2.2371297926771647e-08, 0.22739848534125795]","[1.6897345284171105e-07, 3.752557516054039e-08, 0.15433207137294588]","[1.9866650272812053e-08, 3.6492173911946084e-08, 0.22111675764935093]","[1.2592261885617326e-08, 1.4943795864573273e-07, 0.21660843416778555]","[1.9594544619459928e-08, 4.4286572306563035e-08, 0.20078644325946007]","[1.4610569742208626e-08, 1.9008479782055942e-08, 0.22338993292170745]","[9.77480436516483e-09, 5.940608183911196e-09, 0.1639086228303776]","[1.9494438829882886e-08, 4.729658748996727e-08, 0.14638931118934517]","[4.93920099228039e-10, 1.260355343833889e-07, 0.2291891297291088]"
"[1.0714666130880626e-08, 3.670646442161454e-08, 0.13077811102498657]","[1.2796551884842808e-08, 3.992713998875778e-08, 0.22853843391064652]","[8.850111483249074e-09, 3.32444260171332e-08, 0.22065605954677692]","[3.41187027457842e-08, 2.5526426930310348e-08, 0.17125715452191795]","[6.44591631068798e-08, 2.2576462163655846e-08, 0.18119963260991812]","[2.817688226232389e-08, 4.442268355517543e-08, 0.17490619735178936]","[1.2071366029053153e-08, 3.8508548043547366e-08, 0.22713864391543667]","[1.231051350649454e-07, 3.435375558832177e-08, 0.2173128535789736]","[5.643656800555543e-08, 8.502915914531811e-09, 0.22231686413853427]","[5.650502597235195e-08, 9.001138503476834e-08, 0.23424456374371988]","[9.88995227207547e-09, 4.066921611805352e-08, 0.24054804271898378]","[1.2427054142701181e-08, 1.0488692359954529e-08, 0.22739848534125795]","[6.590469787048273e-08, 3.752557516054039e-08, 0.15433207137294588]","[1.9866650272812053e-08, 3.6492173911946084e-08, 0.20547363602375232]","[1.2740928387767465e-08, 1.4943795864573273e-07, 0.21660843416778555]","[1.958954461945993e-08, 4.4286572306563035e-08, 0.20078644325946007]","[1.4610569742208626e-08, 1.9008479782055942e-08, 0.2005077446933228]","[9.77480436516483e-09, 5.940608183911196e-09, 0.1839086228303776]","[1.9494438829882886e-08, 4.2003909352803534e-08, 0.14638931118934517]","[4.93920099228039e-10, 1.260355343833889e-07, 0.19165320952817128]"
"[1.0714666130880626e-08, 2.0399139547764445e-08, 0.13077811102498657]","[1.2796551884842808e-08, 3.506927775281942e-08, 0.22853843391064652]","[8.850111483249074e-09, 3.32444260171332e-08, 0.2268451540462349]","[3.41187027457842e-08, 2.2873659627720064e-08, 0.17125715452191795]","[6.44591631068798e-08, 1.586714722340581e-08, 0.18119963260991812]","[2.817688226232389e-08, 1.9022708074284277e-08, 0.17490619735178936]","[1.2052074722756333e-08, 3.8508548043547366e-08, 0.22713864391543667]","[1.231001350649454e-07, 3.435375558832177e-08, 0.2173128535789736]","[5.643656800555543e-08, 8.502915914531811e-09, 0.2047533483568346]","[5.6129194122776924e-08, 9.001138503476834e-08, 0.23424456374371988]","[9.88995227207547e-09, 4.066921611805352e-08, 0.2411978061207034]","[1.2427054142701181e-08, 7.704153275677775e-09, 0.22739848534125795]","[6.589969787048272e-08, 3.752557516054039e-08, 0.15433207137294588]","[1.055566996642631e-08, 3.6492173911946084e-08, 0.20547363602375232]","[1.2740928387767465e-08, 1.4943795864573273e-07, 0.21951326747608338]","[1.958954461945993e-08, 2.7613591501400743e-08, 0.20078644325946007]","[1.4610569742208626e-08, 4.776260079470825e-08, 0.2005077446933228]","[9.77480436516483e-09, 5.940608183911196e-09, 0.2007508449614073]","[3.225797884270891e-08, 4.2003909352803534e-08, 0.14638931118934517]","[4.93920099228039e-10, 1.260355343833889e-07, 0.15574932641246025]"
"[1.0714666130880626e-08, 2.0399139547764445e-08, 0.15077811102498656]","[1.2796551884842808e-08, 3.1076351789061194e-08, 0.22853843391064652]","[1.7345115400636057e-08, 3.32444260171332e-08, 0.2268451540462349]","[3.41187027457842e-08, 2.2873659627720064e-08, 0.17534004019142224]","[6.44591631068798e-08, 1.586714722340581e-08, 0.17752877176538145]","[2.817688226232389e-08, 1.9022708074284277e-08, 0.19490619735178935]","[1.2052074722756333e-08, 3.8508548043547366e-08, 0.23210755496309754]","[1.231001350649454e-07, 1.794123186164058e-08, 0.2173128535789736]","[5.147728324651837e-08, 8.502915914531811e-09, 0.2047533483568346]","[5.082811395048737e-08, 9.001138503476834e-08, 0.23424456374371988]","[9.88995227207547e-09, 4.066921611805352e-08, 0.22317149336300018]","[1.2427054142701181e-08, 7.704153275677775e-09, 0.17152583236791347]","[6.589969787048272e-08, 3.752557516054039e-08, 0.17433207137294587]","[1.055566996642631e-08, 2.848571823677095e-08, 0.20547363602375232]","[1.2740928387767465e-08, 6.755596779669395e-08, 0.21951326747608338]","[1.958954461945993e-08, 1.8492871000795093e-08, 0.20078644325946007]","[1.4610569742208626e-08, 7.065142866844646e-08, 0.2005077446933228]","[1.4614845370604356e-08, 5.940608183911196e-09, 0.2007508449614073]","[3.225797884270891e-08, 4.2003909352803534e-08, 0.16638931118934516]","[4.93920099228039e-10, 1.260355343833889e-07, 0.1487976139128914]"
"[1.0714666130880626e-08, 2.0399139547764445e-08, 0.17077811102498655]","[2.0923089255179187e-09, 3.1076351789061194e-08, 0.22853843391064652]","[1.7345115400636057e-08, 2.9121824784446905e-08, 0.2268451540462349]","[3.41187027457842e-08, 2.9280239485402406e-08, 0.17534004019142224]","[6.44591631068798e-08, 1.586714722340581e-08, 0.17345848196094152]","[1.9742479530869743e-08, 1.9022708074284277e-08, 0.19490619735178935]","[1.2052074722756333e-08, 4.384166199862719e-08, 0.23210755496309754]","[2.8195075838709078e-08, 1.794123186164058e-08, 0.2173128535789736]","[2.4906621579210213e-08, 8.502915914531811e-09, 0.2047533483568346]","[5.29447504460167e-08, 9.001138503476834e-08, 0.23424456374371988]","[1.8951014527454556e-08, 4.066921611805352e-08, 0.22317149336300018]","[1.2427054142701181e-08, 7.704153275677775e-09, 0.12542341476523053]","[6.589969787048272e-08, 3.5966431421909104e-08, 0.17433207137294587]","[1.055566996642631e-08, 2.848571823677095e-08, 0.2004988870606282]","[1.2740928387767465e-08, 6.755596779669395e-08, 0.220287314698519]","[1.958954461945993e-08, 1.448425457638647e-08, 0.20078644325946007]","[1.06778140395263e-08, 7.065142866844646e-08, 0.2005077446933228]","[1.4614845370604356e-08, 5.7440016321018785e-08, 0.2007508449614073]","[2.3761893761180487e-08, 4.2003909352803534e-08, 0.16638931118934516]","[4.93920099228039e-10, 1.0057193951500358e-07, 0.1487976139128914]"
"[1.0714666130880626e-08, 2.0399139547764445e-08, 0.19077811102498654]","[2.087308925517919e-09, 3.1076351789061194e-08, 0.22853843391064652]","[1.7345115400636057e-08, 3.213045406441545e-08, 0.2268451540462349]","[3.41187027457842e-08, 3.615800388814014e-08, 0.17534004019142224]","[6.44591631068798e-08, 1.586714722340581e-08, 0.17026897660797927]","[1.3674509754639544e-08, 1.9022708074284277e-08, 0.19490619735178935]","[1.2052074722756333e-08, 4.877423836116031e-08, 0.23210755496309754]","[2.819007583870908e-08, 1.794123186164058e-08, 0.2173128535789736]","[2.4901621579210214e-08, 8.502915914531811e-09, 0.2047533483568346]","[6.170247832935727e-08, 9.001138503476834e-08, 0.23424456374371988]","[2.4401399142068832e-08, 4.066921611805352e-08, 0.22317149336300018]","[1.2427054142701181e-08, 7.704153275677775e-09, 0.09815535112038201]","[6.589969787048272e-08, 3.527115233801705e-08, 0.17433207137294587]","[1.055566996642631e-08, 2.848571823677095e-08, 0.19682562349193855]","[1.2740928387767465e-08, 6.755596779669395e-08, 0.21912572586522724]","[1.958954461945993e-08, 1.6597648047653668e-08, 0.20078644325946007]","[7.74240334622689e-09, 7.065142866844646e-08, 0.2005077446933228]","[1.4614845370604356e-08, 1.0626840933602555e-07, 0.2007508449614073]","[9.380089080183187e-09, 4.2003909352803534e-08, 0.16638931118934516]","[4.93920099228039e-10, 7.301923227666367e-08, 0.1487976139128914]"
"[1.2069376109941402e-08, 3.729771274152935e-08, 0.22036239630004953]","[5.814053184298481e-08, 1.0020704053784776e-08, 0.02890922549000418]","[4.5950019539341535e-09, 1.8143616006298676e-08, 0.05348851545364606]","[2.8565215787986926e-08, 9.363932291395018e-08, 0.041228939640923966]","[8.124932160038839e-08, 6.913070511378764e-08, 0.09831313527355279]","[1.3370721555246668e-08, 2.086630336349771e-08, 0.018608440853146467]","[1.6537767960586804e-08, 5.9530048193947974e-09, 0.024829465639100518]","[7.917540332650789e-08, 7.05471126143708e-08, 0.058422611707029386]","[6.757865890417017e-08, 4.435281149800212e-08, 0.014132026864104363]","[4.944922530340468e-08, 1.8589740249790737e-08, 0.08791857177501054]","[3.2392713778160184e-08, 9.445838618088573e-08, 0.08000802424835662]","[3.0731206356303786e-08, 1.3516205063369514e-09, 0.016749033377787083]","[3.5095145646858615e-08, 6.200044419922733e-08, 0.043732409416895816]","[2.6910034620587727e-08, 1.77535340973923e-08, 0.04030092911790627]","[5.1164022173803585e-08, 6.910431778476302e-08, 0.06452367423956963]","[2.097631621290969e-08, 3.487270663104576e-08, 0.03231471284462313]","[2.8280020017767054e-08, 2.392779358225596e-08, 0.06483293993610353]","[5.712442418350307e-08, 1.3753388478702302e-08, 0.06084841289008885]","[1.0394754403979135e-08, 7.496435115995661e-08, 0.07127388353539711]","[8.0914701626151e-08, 4.048654039781437e-08, 0.047073138162112005]"
